waktu,username,text;
2022-02-13 10:57:57+00:00,-,b'Ini skerang grabfood dibatesi ya wilayahnya Padahal dulu bisa sekarang banyak yang diluar jngkauan';
2022-02-13 10:57:15+00:00,𝐈𝐛𝐞.,b'tapi aku pengguna grabfood';
2022-02-13 10:57:06+00:00,Amelia bertha sefrina,b'RT Herdy Uang memang tak menjamin kebahagian seseorang Tapi kalau promo dari Grabfood pasti bikin perut gembira Promo JAM GEMBIR';
2022-02-13 10:56:26+00:00,poe,b'milih makanan di grabfood dari jam 3 darj laper bgt smpe kenyang sendiri msh gatau mah makan apa';
2022-02-13 10:56:18+00:00,micha,b'karena lagi diskon kilat grabfood gue udh bbrp kali order trus selalu banyak gitu tapi gaada yg abis makanannya soa';
2022-02-13 10:53:34+00:00,costaeverae,b'berat ga gejalane ada komorbid ga kalo ga di kost aja yg penting grabfood aja tar disuruh taruh de';
2022-02-13 10:51:58+00:00,FAmOuSe 🐀🌟🌹,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 10:51:48+00:00,ais,b'id halo Saya mau mengajukan komplain ketidaksesuaian amp ketidakpuasan terkait pesanan saya Saya melakukan';
2022-02-13 10:51:46+00:00,FAmOuSe 🐀🌟🌹,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 10:51:39+00:00,Dagangan Malang,b'RT annyeonghaseyo Yeongwon Korean Drink boleh cek gofood grabfood boleh order via aku karangploso malang in';
2022-02-13 10:51:38+00:00,FAmOuSe 🐀🌟🌹,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 10:51:34+00:00,FAmOuSe 🐀🌟🌹,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 10:51:29+00:00,FAmOuSe 🐀🌟🌹,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 10:51:14+00:00,ㅎㅎing,b'soalnya kemarin kejadian pas grabfood untung ada kembalian';
2022-02-13 10:51:07+00:00,Dagangan Malang,b'RT BEAR BOBBA LOWOKWARU BLIMBING pasarmingguinfomalang 50 Disc GoFood amp GrabFoo';
2022-02-13 10:50:59+00:00,Dagangan Malang,b'RT Gimana hari minggumu kali ini Refresh lagi moodmu dengan Honey Latte yang mengandung madu murni didalamnya Grabfood Sh';
2022-02-13 10:50:11+00:00,Info Wuling Motors Malang Raya,b'RT BEAR BOBBA LOWOKWARU BLIMBING pasarmingguinfomalang 50 Disc GoFood amp GrabFoo';
2022-02-13 10:50:04+00:00,Info Wuling Motors Malang Raya,b'RT Hari ini buka ya temen2 dari jam 11 00 19 30 di jl simpang cengger ayam 29 Harga offline 19rb 27rb GOFOOD GRABFOOD SHOP';
2022-02-13 10:47:09+00:00,Sky,b'RT Lagi BM bgt makan croffle Akhirnya pesen di mana Murah Meriah bgt karna ada potongan up to 90 Plus karena ada Di';
2022-02-13 10:47:04+00:00,Info Wuling Motors Malang Raya,b'RT Gimana hari minggumu kali ini Refresh lagi moodmu dengan Honey Latte yang mengandung madu murni didalamnya Grabfood Sh';
2022-02-13 10:46:19+00:00,Info Wuling Motors Malang Raya,b'RT annyeonghaseyo Yeongwon Korean Drink boleh cek gofood grabfood boleh order via aku karangploso malang in';
2022-02-13 10:45:16+00:00,bukanmiza,b'aku baru lepas makan tau and aku scroll grabfood lagi haih miza';
2022-02-13 10:45:16+00:00,ؘ,b'Betul Gue beberapa kali beli makan lewat Grabfood karena kadang lebih murah di situ daripada di Shopeefood';
2022-02-13 10:44:31+00:00,curcol,b'Wahai driver grabfood dan gofood tolong kalo dichat itu dibalas Kn kdg penting bgt ituu';
2022-02-13 10:41:55+00:00,Alva Christo,b'RT Kalau ke lg jalan2 ke jl Moses Gatotkaca cobain yakitori enak dan murah namanya Sabi sebrang fast coffee dulu laju Kulit';
2022-02-13 10:40:59+00:00,Ini Dell,b'Uda liat liat shopeefood gofood grabfood ujung2nya beli ke restonya langsung';
2022-02-13 10:40:31+00:00,evening breeze,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:39:42+00:00,iskr,b'Promo grabfood lebih banyak dibanding gofood';
2022-02-13 10:36:13+00:00,Vita ilahi,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:34:07+00:00,Sky,b'RT Dompet menipis tp bisa makan enak barusan makan dimsum pesennya di GrabFood Selain itu ada promo Unlimited Ceria juga lo';
2022-02-13 10:31:05+00:00,Raken,b'RT Kalau ke lg jalan2 ke jl Moses Gatotkaca cobain yakitori enak dan murah namanya Sabi sebrang fast coffee dulu laju Kulit';
2022-02-13 10:29:54+00:00,yawn,b'Isi email Balasan Lamaran Pekerjaan E Receipt GrabFood';
2022-02-13 10:29:41+00:00,★彡 ＳｅｌａｉＯｌａｙ_ 彡★,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:29:07+00:00,Bismahakim,b'Kalau ke lg jalan2 ke jl Moses Gatotkaca cobain yakitori enak dan murah namanya Sabi sebrang fast coffee dulu l';
2022-02-13 10:28:41+00:00,Sarah Puspitaa,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:28:01+00:00,crypto updete,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:26:27+00:00,Julwanri Munthe Demokrat,b'RT Izin titip lapak mas Soto Sedap Sukaraja makanan berbagai jenis Sroto khas Banyumas Tersed';
2022-02-13 10:22:46+00:00,zaa🐾,b'Adanya grabfood gk ada gofood D';
2022-02-13 10:22:35+00:00,atqh,b'Weh korang tak kesian ke oder grabfood foodpanda hehujan ni weh lencun sia dorang';
2022-02-13 10:21:51+00:00,Widia Yanie,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:21:12+00:00,dewanti,b'Liat grabfood ah biar gak bosen';
2022-02-13 10:19:48+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Bismillah semoga dapet Hoki';
2022-02-13 10:19:44+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Bismillah semoga dapet Hoki';
2022-02-13 10:19:40+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Bismillah semoga dapet Hoki';
2022-02-13 10:19:34+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Bismillah semoga dapet Hoki';
2022-02-13 10:18:10+00:00,isha,b'nasib baik lah quarantine ni 5 hari je kalau mcm dulu 10 hari mmg habis duit dkt grabfood je sekali delivery da';
"2022-02-13 10:15:00+00:00,""Info Promo, Sale, & Cashback. Beli Selagi Murah!"",b'PROMO HOKBEN HARGA SPESIAL Simple Set Teriyaki Hoka Hemat cuma 64RB Pembelian melalui GrabFood Berlaku hing'";
2022-02-13 10:14:07+00:00,Joseph noyo,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:13:42+00:00,티야스 🤙,b'WKWKWK bilang ke masnya aja nganternya kalo udah agak terang Gue mau ke grabfood keburu diskonnya harus anjir Mengsedih';
2022-02-13 10:13:31+00:00,Indra rusmana,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 10:11:59+00:00,iyoko?,b'tapi grabfood murah dan banyak voucher grab unlimited tu kalau subscibe mmg dapat banyakkkk discounttt';
2022-02-13 10:10:02+00:00,abby ✿,b'HAI BESTIEEEE aku MAU MAJU NGENG NGENGGGG AKHWKSJAKSJ jujur aku anaknya pecinta jajan BANGET ka';
2022-02-13 10:04:32+00:00,ELSA,b'Baru buka grabfood udah hujan aja';
2022-02-13 10:04:00+00:00,Jualan hehe,b'grabfood kak min pembelian 40 potongan ongkirnya 10rb';
2022-02-13 09:58:32+00:00,AL,b'Buat cowok2 saran aja nih klo doimu ditanya mau makan apa trus jawabnya TERSERAH Beliin pisangcuu aja Udah';
2022-02-13 09:56:47+00:00,Piter tentara,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 09:54:37+00:00,chacha ♡,b'gpp kan order aja gofood grabfood enak mam baso ujan2';
2022-02-13 09:51:25+00:00,Sara Angelita S,b'Sendiri di rumah krn anak2 pd gerejaa Bisa grabfood sepuasnya krn kl ada mereka kan gaenak pesen amp makan sendiri';
2022-02-13 09:50:36+00:00,nanas 🅰️W🆗🅰️W🆗🅰️W🆗,b'wkwkwk pengen pesen grabfood ajaa';
2022-02-13 09:49:42+00:00,Jualan hehe,b'aku ada grabfood kak 50 dan ongkirnya ada potongan';
2022-02-13 09:49:24+00:00,erli🌻,b'mau grabfood kurang goceng sedih dikit';
2022-02-13 09:48:51+00:00,Jualan hehe,b'aku ada 50 grabfood tapi kak';
2022-02-13 09:48:28+00:00,あでぺ,b'Pengen makan banyaakk order gofood grabfood tapi uang menipisss hiks';
2022-02-13 09:46:54+00:00,n,b'Di grabfood kak Ditambah sama voucher diskon ya Beda2 tiap user soalnya Cek di bagian promo sebelum order';
2022-02-13 09:46:47+00:00,♚,b'Yash dari pagi gaada yg nerima grabfood gofood karna hujan deres';
2022-02-13 09:46:36+00:00,jessi.🍊,b'Grabfood diskonnya banyak tp skrng seringnya sopi sih';
2022-02-13 09:45:34+00:00,Askrlfess,b'askrl kalian lebih suka orderr di gofood atau grabfood alesannya';
2022-02-13 09:38:52+00:00,Nasib Baik,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 09:38:44+00:00,Nasib Baik,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 09:38:35+00:00,Nasib Baik,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 09:38:25+00:00,Nasib Baik,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 09:36:22+00:00,akunamatata,b'Iya emang ga mau masak kak sayang juga bahan makanan kalo akhirnya ja';
2022-02-13 09:36:07+00:00,cek #vaksinmalang,b'RT Gimana hari minggumu kali ini Refresh lagi moodmu dengan Honey Latte yang mengandung madu murni didalamnya Grabfood Sh';
2022-02-13 09:25:44+00:00,Jalal Misai Akaun Baru,b'RT Harini terasa mcm nk mkn cikmak ciken skin Rangup dan boleh ketagih ThePortMY 4pm 12am Cash DuitNow Dine In';
2022-02-13 09:25:26+00:00,Jualan hehe,b'aku ada kak grabfood 50';
2022-02-13 09:24:17+00:00,Jualan hehe,b'aku ada kak grabfood 50';
2022-02-13 09:24:13+00:00,bukan ninod,b'Ayok bestie yg rumahnya di daerah surabaya utara mampir dong bestie Atau yg mau nyobain tapi males keluar bisa g';
2022-02-13 09:23:44+00:00,Jualan hehe,b'aku ada grabfood 50 kak';
2022-02-13 09:22:46+00:00,Jualan hehe,b'aku ada grabfood kak';
2022-02-13 09:22:16+00:00,Jualan hehe,b'aku ada grabfood 50 kak';
2022-02-13 09:20:55+00:00,Bloopers,b'Sebenernya bukan tutup si mungkin gara terlalu ramai jadi aplikasi gofood atau grabfood atau shopeef';
2022-02-13 09:19:33+00:00,Farah Adiba Ishak,b'RT Harini terasa mcm nk mkn cikmak ciken skin Rangup dan boleh ketagih ThePortMY 4pm 12am Cash DuitNow Dine In';
2022-02-13 09:18:53+00:00,namira🤹🏻‍♀️🪂,b'aku punya banyaaak bgt promo grabfood tapi bingungs mo beli ap yh';
2022-02-13 09:12:55+00:00,Kak Cik,b'Harini terasa mcm nk mkn cikmak ciken skin Rangup dan boleh ketagih ThePortMY 4pm 12am Cash DuitNow';
2022-02-13 09:12:50+00:00,ɪʙᴏ™,b'Beli Chigo lagi Ok jg u promo grabfood';
2022-02-13 09:07:28+00:00,BoboiboyAir,b'Ini diskon kilat grabfood udah gaada mulai kemaren Min Muncul 70 doang Yang 80 90 gaada';
2022-02-13 09:06:02+00:00,ou (ノ•̀ o •́ )ノ,b'Udah mo grabfood kok gabisa paid pake card owalah gue cek sisa 14 rebu ternyata yaudah gajadi wkwk';
2022-02-13 09:03:09+00:00,Aditia Permana,b'Kecewa banget sama diskon kilat grabfood bulan ini';
2022-02-13 08:57:56+00:00,Halvukedh,b'Promo promo grabfood gini kalau gak rame rame emang ada yang kurang';
2022-02-13 08:53:25+00:00,Alifiana,b'Grabfood aja sie banyak diskon';
2022-02-13 08:49:38+00:00,amokey,b'Minggu nih Yakin cuman GrabFood sambil dengerin spotify fix idup kita sepian sekali';
2022-02-13 08:48:31+00:00,Isfajar g,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 08:48:26+00:00,Tur Min,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 08:47:33+00:00,👑Nes~joki tugas? dm aja👑,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 08:36:26+00:00,Qoriyatul,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 08:35:31+00:00,˗ˋˏ ♡ ˎˊ˗b,b'Nak buttercream latte gigi coffee tapi tak boleh keluar grabfood dah tutup';
2022-02-13 08:31:27+00:00,ᴀʏᴅᴀᴍᴀᴍᴇ🥒🥜,b'Cepat laa masuk grab Boleh order kat grabfood pastu makan sebelah orang beratur tu';
2022-02-13 08:29:29+00:00,Erlin Kencanawati,b'kehidupan pernikahan sehari hari grabfood apanihhh';
2022-02-13 08:25:52+00:00,Only_Onsu_Family,b'RT Menu Garpu yang paling favorite jamur geprek Yuk order Geprek Bensu banyak banget promo yang bisa kamu nikmati l';
2022-02-13 08:25:48+00:00,Only_Onsu_Family,b'RT Olahraga ahhhh habis olahraga lapar pesen Geprek Bensu deh Yuk order Geprek Bensu banyak banget promo yang bisa';
2022-02-13 08:22:50+00:00,vrindavan kiyowo 💖,b'Malah banyakan promo grabfood dari pada lokal wkwkwk';
2022-02-13 08:20:40+00:00,alyea lg so sibuk,b'nunggu grabfood ndaa mau mam km dah mam blum';
2022-02-13 08:20:39+00:00,aya!,b'grabfood vouchernya ribet banget';
2022-02-13 08:20:16+00:00,alyea lg so sibuk,b'nunggu grabfood km dah mam blum';
2022-02-13 08:16:58+00:00,Nina,b'Nak order grabfood tapi hujan lebat';
2022-02-13 08:13:00+00:00,katalogpromosi,b'Promo SOLARIA FLASH SALE DISKON 50 khusus pemesanan via GRABFOOD berlaku mulai tanggal 12 14 Februari 2022 mula';
2022-02-13 08:11:33+00:00,Naya,b'Grabfood kalo wiken tiada diskon ya';
2022-02-13 08:10:43+00:00,lisamelia.,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki 22';
2022-02-13 08:10:37+00:00,lisamelia.,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki 21';
2022-02-13 08:07:02+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Semoga dapet hoki nyaaaa';
2022-02-13 08:06:55+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Semoga dapet hoki nyaaaa';
2022-02-13 08:06:47+00:00,Mhd Ridwan,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki Semoga dapet hoki nyaaaa';
2022-02-13 08:05:54+00:00,ara,b'healing pas liburan kan bisa gausah pegang hp atau matiin wa aja serius itu ampuh banget jalan jalan nonton fi';
2022-02-13 08:05:23+00:00,menanti BIGWIN🤑🥰💰💸,b'RT Hari ini buka ya temen2 dari jam 11 00 19 30 di jl simpang cengger ayam 29 Harga offline 19rb 27rb GOFOOD GRABFOOD SHOP';
2022-02-13 08:05:12+00:00,Harga Belanja,b'TA WAN RESTAURANT Promo DISKON KILAT 50 khusus pemesanan via GRABFOOD';
2022-02-13 08:05:02+00:00,Kabar Malang,b'RT Gimana hari minggumu kali ini Refresh lagi moodmu dengan Honey Latte yang mengandung madu murni didalamnya Grabfood Sh';
2022-02-13 08:04:46+00:00,✧,b'ah promo diskon kilat grabfood cuma gimmick';
2022-02-13 08:02:13+00:00,See u latte.id,b'Gimana hari minggumu kali ini Refresh lagi moodmu dengan Honey Latte yang mengandung madu murni didalamnya Gra';
2022-02-13 08:01:54+00:00,OWL BIGWIN 🏆🦉,b'Diskon grabfood 70 persen 14 00 14 59 wlee sekarang udh gak';
2022-02-13 08:00:47+00:00,Liliiiiyyy,b'Makan jepun versi diskon kilat bersama Ayo pesen skrg di grabfood';
2022-02-13 08:00:23+00:00,Kabar Malang,b'RT BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz Inf';
2022-02-13 07:59:11+00:00,메롱~,b'SUMPA GUA SEREM BANGET Kan lagi nonton trus ketiduran bentar lah bingung kebangun ada yang bunyiin pager ternya';
2022-02-13 07:56:25+00:00,mirel.d,b'gofood shopeefood grabfood udah dateng tapi blom pake kerudung males pake mukena Handuk menjadi jalan ninjaku';
2022-02-13 07:55:23+00:00,Creamiest Boba in Town,b'BEAR BOBBA LOWOKWARU 50 Disc ShopeeFood GrabFood GoFood Boba Brown Sugar 13K BigCup22oz';
2022-02-13 07:54:06+00:00,Jenab.,b'saatnya ke grabfood';
2022-02-13 07:51:57+00:00,Juni Murni,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:51:16+00:00,ce🧸| the p in raspberry,b'pengen batagor tp gaada yg enak asu yg enak gabuka di grabfood';
2022-02-13 07:44:44+00:00,gozhen,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:40:20+00:00,Aira,b'FESS Cek gofood atau grabfood nder';
2022-02-13 07:39:16+00:00,22,b'Aku beli pakai Grabfood je';
2022-02-13 07:38:55+00:00,ai.,b'kenapa di grabfood whipped cream yg buat frappe abis muluu atau emg udh gaada sih';
2022-02-13 07:37:36+00:00,Si Ngegrabfood Mulu,b'grabfood lagi gede bgt nih banyak promo diskon kilat lumayan bgt 72rb dapet macem2 di id jgn lupa paket';
2022-02-13 07:36:52+00:00,indomie favorite iqbaale,b'galau banget mau mandi tapi lagi nungguin grabfood';
2022-02-13 07:34:12+00:00,Apri Joneva,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:34:12+00:00,Blu | 도운이분대장님,b'Ada kali gue sejam di grabfood bingung mau makan apa';
2022-02-13 07:33:22+00:00,Amir,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:29:15+00:00,미아♡ | semi ia due to job seeking🕊,b'Haa abang grabfood ni jangan nak melengah lengahkan masa eh By 4pm tak sampai jugak u duduk luar';
2022-02-13 07:29:06+00:00,Ellyyy,b'Second time kena dengan rider grabfood Dah dua kali makanan saya tak sampai Korang ni takde duit sangat ke camne';
2022-02-13 07:27:21+00:00,P f P,b'HOKI gini jajan GrabFood amp GrabMart pake promonya BagiHoki';
2022-02-13 07:27:15+00:00,P f P,b'RT Giveaway total Rp 1 juta buat 5 orang pemenang Masing masing dapet voucher GrabFood amp GrabMart Rp200ribu Caranya gampa';
2022-02-13 07:24:16+00:00,Calon sarjana,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:17:13+00:00,Anisa Fitri,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:16:36+00:00,Estehmanis56,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 07:15:20+00:00,Ali Rıza Özbey,b'Tersedia juga di GrabFood GoFood dan ShopeeFood Silahkan';
2022-02-13 07:09:56+00:00,Dinda,b'Aku ada grabfood';
2022-02-13 07:09:49+00:00,🌙,b'Tadinya gamau jajan banyak hari ini eh ngingetin promo Grabfood wkwkwkw jadi aja gajadi';
2022-02-13 07:06:38+00:00,jaja,b'RT Sejak wujudnya shopeefood saya dah kurang ke grabfood Harini ada voucher Rm13off with min purchase Rm20 valid 3 5pm h';
2022-02-13 07:05:24+00:00,Lusi Adi Saputri,b'Di sini klo pesen makanan lewat grabfood keburu maag kambuh Lama banget woy nyampenya';
2022-02-13 07:04:13+00:00,tika 💗,b'Sejak wujudnya shopeefood saya dah kurang ke grabfood Harini ada voucher Rm13off with min purchase Rm20 valid 3';
2022-02-13 07:03:36+00:00,tata mic,b'disc grabfood kilat ilang ya yg jam 2';
2022-02-13 07:03:01+00:00,Shad,b'Min diskon kilat grabfood yang jam 15 dan 16 kok hari ini gak ada';
2022-02-13 07:01:23+00:00,appa yip yip,b'Cha time promonya bnyk di grabfood ichiban lgi ada diskon kilat 50 Lo pencet icon diskon kilat febr';
2022-02-13 06:58:07+00:00,yas,b'ADUH mau nyoba grabfood tp kok ayam woku unavailableeeeeee eh sumpaaaa kebayang bgt rasa ayam woku amp ikan cakalang';
2022-02-13 06:55:04+00:00,Holla,b'Pliss ini grabfood promonya toxic pisann';
2022-02-13 06:53:48+00:00,Supardi Ardyo,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 06:51:54+00:00,Lampung Fess ON CEK RULES,b'Geh saran dimsum yg bisa diorder di grabfood mksh';
2022-02-13 06:51:02+00:00,★★★★☆,b'RT Diskon Kilat Februari GrabFood hemat s d 90 diskon 50 seharian Paket Berduaan yang bisa digabung diskon s d Rp50rb Janga';
2022-02-13 06:45:03+00:00,Slow Rush,b'Senang je belajar order guna grabfood Serious sebab systematic First order mesti dah';
2022-02-13 06:43:07+00:00,🐰∞h ⋈ fitria 🐶,b'Dihh anjir malu in pisan sama grabfood yang dateng duluan punya orang lain';
2022-02-13 06:40:00+00:00,NGALAMFESS,b'oyi rekomendasiin lauk makan yg bisa di gofood grabfood or shopee food dong';
2022-02-13 06:39:08+00:00,sumpahinirandom,b'Bulak balik buka shopeefood gofood grabfood mau makan aja ribet bener Uangnya kurang sih';
2022-02-13 06:37:57+00:00,Si Senja,b'joo Setuju Tetap ngeluh dan monolog Btw Kak urusan makan area Jakarta dsk kasih ke ricebox wagyu sambel';
2022-02-13 06:37:12+00:00,Si Senja,b'Semangat semuanya Btw Kak urusan makan area Jakarta dsk kasih ke ricebox wagyu sambel ijo nya Senja a';
2022-02-13 06:36:15+00:00,s i t i NR 🌠✨ tgl 27 aku ultah,b'RT cerita aku amp ayang yang mau jajan gada uang tenang ayang kan ada promo GrabFood Diskon Kilat sampe 14 Feb ja';
